시설번호,시도명,시군구명,위도,경도,주소,출수압력
광산-월곡-광주-광산256,광주광역시,광산구,35.1641280958,126.8081937274,광주광역시 광산구 사암로215번길 16,5.0
광산-월곡-광주-광산1381,광주광역시,광산구,35.16326111,126.8063280475,광주광역시 광산구 무진대로231번길 28,5.0
광산-월곡-광주-광산287,광주광역시,광산구,35.1630040784,126.8050162574,광주광역시 광산구 무진대로231번길 13-20,5.0
광산-월곡-광주-광산258,광주광역시,광산구,35.1626690356,126.8035048844,광주광역시 광산구 무진대로211번길 7,5.0
광산-월곡-광주-광산284,광주광역시,광산구,35.1632936512,126.8025470301,광주광역시 광산구 무진대로211번길 21-23,5.0
광산-월곡-광주-광산259,광주광역시,광산구,35.1623179399,126.8068009493,광주광역시 광산구 무진대로 239,5.0
광산-월곡-광주-광산257,광주광역시,광산구,35.1635028985,126.8044625261,광주광역시 광산구 무진대로211번길 28,5.0
광산-월곡-광산-115호,광주광역시,광산구,35.1689798845,126.8126311,광주광역시 광산구 월곡로 31,5.0
광산-월곡-광산-307호,광주광역시,광산구,35.1687455693,126.8121060236,광주광역시 광산구 월곡로 28,5.0
광산-월곡-광산-117호,광주광역시,광산구,35.17083311,126.8131111,광주광역시 광산구 월곡반월로 74,5.0
광산-월곡-광산-662호,광주광역시,광산구,35.17084811,126.8138451,광주광역시 광산구 월곡반월로76번길 14,5.0
광산-월곡-광산-109호,광주광역시,광산구,35.16993211,126.8150441,광주광역시 광산구 목련로142번길 54,5.0
광산-월곡-광산-105호,광주광역시,광산구,35.16792911,126.8165321,광주광역시 광산구 월곡로 71,5.0
광산-월곡-광산-101호,광주광역시,광산구,35.16437111,126.8131135557,광주광역시 광산구 월곡산정로 96-21,6.0
광산-월곡-광산-116호,광주광역시,광산구,35.1655359861,126.8153094201,광주광역시 광산구 월곡산정로 108,6.0
광산-월곡-광산-113호,광주광역시,광산구,35.1655359861,126.8153094201,광주광역시 광산구 월곡산정로 108,5.0
광산-월곡-광산-119호,광주광역시,광산구,35.1660548382,126.8123721,광주광역시 광산구 월곡산정로 93,4.0
광산-월곡-광산-118호,광주광역시,광산구,35.1657751477,126.8111785376,광주광역시 광산구 월곡산정로 80,4.0
광산-월곡-광산-308호,광주광역시,광산구,35.16625611,126.8090381,광주광역시 광산구 사암로 246,3.0
광산-월곡-광산-486호,광주광역시,광산구,35.1672993516,126.8109761,광주광역시 광산구 월곡중앙로 12,5.0
광산-월곡-광산-112호,광주광역시,광산구,35.16762111,126.810695406,광주광역시 광산구 월곡중앙로 13,5.0
광산-월곡-광산-319호,광주광역시,광산구,35.1670222118,126.8139711,광주광역시 광산구 월곡반월로16번길 23,5.0
광산-월곡-광산-114호,광주광역시,광산구,35.16715311,126.812746012,광주광역시 광산구 월곡반월로 18,5.0
광산-월곡-광산-474호,광주광역시,광산구,35.1673625613,126.8124769243,광주광역시 광산구 월곡반월로 19,5.0
광산-월곡-광산-102호,광주광역시,광산구,35.1657751477,126.8111785376,광주광역시 광산구 월곡산정로 80,6.0
광산-월곡-광산-104호,광주광역시,광산구,35.1643952859,126.8131135557,광주광역시 광산구 월곡산정로 96-21,7.0
광산-월곡-광산-750호,광주광역시,광산구,35.1655359861,126.8153094201,광주광역시 광산구 월곡산정로 108,6.5
광산-월곡-광산-110호,광주광역시,광산구,35.1691421988,126.8111415557,광주광역시 광산구 월곡로 17,5.0
광산-월곡-광산-774호,광주광역시,광산구,35.1705196563,126.8103943413,광주광역시 광산구 월곡중앙로47번길 14,5.0
광산-월곡-광산-74호,광주광역시,광산구,35.16992111,126.8093581,광주광역시 광산구 사암로 288,4.0
광산-월곡-광산-603호,광주광역시,광산구,35.17077211,126.8094311,광주광역시 광산구 사암로 296,4.0
광산-월곡-광산-773호,광주광역시,광산구,35.1718446195,126.8101481,광주광역시 광산구 월곡중앙로 59-20,5.0
광산-월곡-광산-775호,광주광역시,광산구,35.1715449192,126.8117771,광주광역시 광산구 월곡중앙로 60-8,5.0
광산-월곡-광산-111호,광주광역시,광산구,35.16855311,126.8146973921,광주광역시 광산구 월곡로 52,5.0
광산-월곡-광산-1250호,광주광역시,광산구,35.16891111,126.8093221,광주광역시 광산구 사암로 276,5.0
광산-월곡-광산-765호,광주광역시,광산구,35.1793589679,126.8083239469,광주광역시 광산구 사암로 392,5.0
광산-월곡-광산-766호,광주광역시,광산구,35.1792728091,126.8097601107,광주광역시 광산구 사암로390번길 37,3.5
광산-월곡-광산-767호,광주광역시,광산구,35.176204923,126.8114683915,광주광역시 광산구 풍영로 47,4.0
광산-월곡-광산-768호,광주광역시,광산구,35.178775067,126.8106716952,광주광역시 광산구 풍영로 63 상가동,3.5
광산-월곡-광산-769호,광주광역시,광산구,35.178775067,126.8106716952,광주광역시 광산구 풍영로 63,4.0
광산-월곡-광산-770호,광주광역시,광산구,35.1761210368,126.8101027179,광주광역시 광산구 사암로340번안길 13,4.0
광산-월곡-광산-771호,광주광역시,광산구,35.1745095663,126.809396979,광주광역시 광산구 사암로340번길 30,4.0
광산-월곡-광산-772호,광주광역시,광산구,35.1728402176,126.8120844188,광주광역시 광산구 목련로 123,4.0
광산-월곡-광산-40호,광주광역시,광산구,35.1745095663,126.809396979,광주광역시 광산구 사암로340번길 30,
광산-월곡-광산-764호,광주광역시,광산구,35.1758391519,126.8088223695,광주광역시 광산구 사암로340번길 19,
광산-월곡-광산-90호,광주광역시,광산구,35.17199411,126.8083138377,광주광역시 광산구 목련로 98,5.0
광산-월곡-광산-98호,광주광역시,광산구,35.1687005085,126.804981475,광주광역시 광산구 산정로6번길 21-20,5.0
광산-월곡-광산-100호,광주광역시,광산구,35.1689433365,126.8087712223,광주광역시 광산구 사암로 275,3.0
광산-월곡-광산-103호,광주광역시,광산구,35.1757013466,126.8075775879,광주광역시 광산구 산정공원로94번길 22,5.0
광산-월곡-광산-297호,광주광역시,광산구,35.1749011825,126.8075015316,광주광역시 광산구 산정공원로82번길 11-1,5.0
광산-월곡-광산-87호,광주광역시,광산구,35.1673448294,126.8082320571,광주광역시 광산구 사암로 251,3.0
광산-월곡-광산-94호,광주광역시,광산구,35.17002811,126.8062306843,광주광역시 광산구 산정공원로 27,4.0
광산-월곡-광산-248호,광주광역시,광산구,35.161887048,126.8108867823,광주광역시 광산구 무진대로 277,6.0
광산-월곡-광산-249호,광주광역시,광산구,35.161887048,126.8108867823,광주광역시 광산구 무진대로 277,6.0
광산-월곡-광산-250호,광주광역시,광산구,35.16180811,126.811569442,광주광역시 광산구 무진대로 285,7.0
광산-월곡-광산-260호,광주광역시,광산구,35.16261111,126.8086706297,광주광역시 광산구 사암로 206,5.0
광산-월곡-광산-1386호,광주광역시,광산구,35.17129811,126.8096478412,광주광역시 광산구 사암로 300,5.0
광산-월곡-광산-1559호,광주광역시,광산구,35.1679334662,126.8140462805,광주광역시 광산구 반월로 24,5.0
광산-비아-광산-948,광주광역시,광산구,35.2124990179,126.8140001787,광주광역시 광산구 하남산단천변우로 72,5.0
광산-비아-광산-816,광주광역시,광산구,35.2121814052,126.8157839491,광주광역시 광산구 하남산단9번로 186-16,5.0
광산-비아-광산-229,광주광역시,광산구,35.2121814052,126.8157839491,광주광역시 광산구 하남산단9번로 186-16,5.0
광산-비아-광산-143,광주광역시,광산구,35.2106957235,126.8146710409,광주광역시 광산구 하남산단9번로 186-46,5.0
광산-비아-광산-1090,광주광역시,광산구,35.1900444831,126.8255302546,광주광역시 광산구 임방울대로332번길 9-14,5.0
광산-비아-광산-1089,광주광역시,광산구,35.1897632821,126.825045223,광주광역시 광산구 임방울대로332번길 19,5.0
광산-비아-광산-1088,광주광역시,광산구,35.1897670232,126.8274644852,광주광역시 광산구 수완로49번길 22,5.0
광산-비아-광산-1087,광주광역시,광산구,35.1903939018,126.8272657432,광주광역시 광산구 장신로 156,5.0
광산-비아-광산-1086,광주광역시,광산구,35.18969391,126.8290075685,광주광역시 광산구 수완로 52,5.0
광산-비아-광산-1085,광주광역시,광산구,35.1901739518,126.830328,광주광역시 광산구 수완로52번길 30-2,5.0
광산-비아-광산-1084,광주광역시,광산구,35.1901355462,126.8315765,광주광역시 광산구 수완로10번길 111,5.0
광산-비아-광산-1083,광주광역시,광산구,35.18866171,126.829138332,광주광역시 광산구 수완로 40,5.0
광산-비아-광산-1082,광주광역시,광산구,35.1891100389,126.8302864,광주광역시 광산구 수완로50번길 34-4,5.0
광산-비아-광산-1081,광주광역시,광산구,35.18907631,126.8316714339,광주광역시 광산구 수완로10번길 89,5.0
광산-비아-광산-1080,광주광역시,광산구,35.1876902062,126.8317518431,광주광역시 광산구 수완로10번길 53,5.0
광산-비아-광산-1079,광주광역시,광산구,35.1879497609,126.830305202,광주광역시 광산구 수완로50번길 42-14,5.0
광산-비아-광산-1078,광주광역시,광산구,35.187700948,126.8276603339,광주광역시 광산구 수완로33번길 11,5.0
광산-비아-광산-1077,광주광역시,광산구,35.1865695435,126.8291059495,광주광역시 광산구 수완로 16,5.0
광산-비아-광산-1076,광주광역시,광산구,35.1874184229,126.8301196569,광주광역시 광산구 수완로12번길 21,5.0
광산-비아-광산-1075,광주광역시,광산구,35.1864743119,126.8316862,광주광역시 광산구 수완로10번길 25,5.0
광산-비아-광산-1074,광주광역시,광산구,35.1868603458,126.8277241418,광주광역시 광산구 수완로 19,5.0
광산-비아-광산-1073,광주광역시,광산구,35.1864017789,126.8263021973,광주광역시 광산구 수완로11번길 42,5.0
광산-비아-광산-1072,광주광역시,광산구,35.1875968127,126.8254373306,광주광역시 광산구 수완로33번길 79,5.0
광산-비아-광산-1071,광주광역시,광산구,35.1874093891,126.826481323,광주광역시 광산구 수완로11번안길 35,5.0
광산-비아-광산-1070,광주광역시,광산구,35.1891973814,126.8271581497,광주광역시 광산구 수완로33번길 22,5.0
광산-비아-광산-1069,광주광역시,광산구,35.1875980586,126.824055897,광주광역시 광산구 수완로33번길 76,5.0
광산-비아-광산-1068,광주광역시,광산구,35.1875980586,126.824055897,광주광역시 광산구 수완로33번길 76,5.0
광산-비아-광산-1067,광주광역시,광산구,35.1884008795,126.8236116915,광주광역시 광산구 임방울대로 320,5.0
광산-비아-광산-1066,광주광역시,광산구,35.1897776344,126.8241882255,광주광역시 광산구 임방울대로 334,5.0
광산-비아-광산-9,광주광역시,광산구,35.2144643711,126.8163947205,광주광역시 광산구 하남산단 9번로 187,
광산-비아-878호,광주광역시,광산구,35.2274604739,126.825100772,광주광역시 광산구 비아중앙로 103,5.0
광산-비아-광산-875,광주광역시,광산구,35.21673791,126.8206931866,광주광역시 광산구 도천북길 155,5.0
광산-비아-광산-826,광주광역시,광산구,35.2233320569,126.8354069101,광주광역시 광산구 첨단과기로 89,5.0
광산-비아-광산-785,광주광역시,광산구,35.2148829498,126.8143794788,광주광역시 광산구 하남산단 천변우로 96,5.0
광산-비아-광산-762,광주광역시,광산구,35.221473267,126.8286311287,광주광역시 광산구 비아동원촌길 71,5.0
광산-비아-광산-761,광주광역시,광산구,35.2203110382,126.8247697913,광주광역시 광산구 비아로 1,5.0
광산-비아-광산-760,광주광역시,광산구,35.21925354,126.8168106,광주광역시 광산구 비아로 74,5.0
광산-비아-광산-759,광주광역시,광산구,35.22034836,126.8164572826,광주광역시 광산구 비아로88,5.0
광산-비아-광산-758,광주광역시,광산구,35.2239721592,126.8224341246,광주광역시 광산구 아산길35번길 2,5.0
광산-비아-광산-757,광주광역시,광산구,35.223806652,126.8200912,광주광역시 광산구 비아로 147번길 21,5.0
광산-비아-광산-756,광주광역시,광산구,35.2222647029,126.81906485,광주광역시 광산구 비아로 136,5.0
광산-비아-광산- 755,광주광역시,광산구,35.2198745774,126.8194148252,광주광역시 광산구 비아로 62번길 12,5.0
광산-비아-광산-754,광주광역시,광산구,35.22011948,126.8217574612,광주광역시 광산구 비아로 28,5.0
광산-비아-광산-753,광주광역시,광산구,35.219846621,126.8199615,광주광역시 광산구 비아로 45번길 4,5.0
광산-비아-광산-752,광주광역시,광산구,35.2232676289,126.8229017198,광주광역시 광산구 비아로 171,5.0
광산-비아-광산-735,광주광역시,광산구,35.2150017496,126.8147812,광주광역시 광산구 하남산단 10번로 160,5.0
광산-비아-광산-701,광주광역시,광산구,35.2224359411,126.8180905088,광주광역시 광산구 비아로 127,5.0
광산-비아-광산-700,광주광역시,광산구,35.220733846,126.8158331651,광주광역시 광산구 비아로 91,5.0
광산-비아-광산-668,광주광역시,광산구,35.2207615646,126.8236125492,광주광역시 광산구 비아로 12번길 10,5.0
광산-비아-광산-661,광주광역시,광산구,35.22444153,126.8204344109,광주광역시 광산구 아산길 13번길 2,5.0
광산-비아-광산-660,광주광역시,광산구,35.2227907866,126.8284527223,광주광역시 광산구 비아동원촌길 67-34,5.0
광산-비아-광산-537,광주광역시,광산구,35.2083837713,126.8162759641,광주광역시 광산구 사암로 736,5.0
광산-비아-광산-3,광주광역시,광산구,35.2223787167,126.825007766,광주광역시 광산구 비아중앙로 38,
광산-비아-광산-232,광주광역시,광산구,35.2138339004,126.8148122886,광주광역시 광산구 하남산단 9번로 171,5.0
광산-비아-광산-218,광주광역시,광산구,35.2223787167,126.825007766,광주광역시 광산구 비아중앙로 38,5.0
광산-비아-광산-217,광주광역시,광산구,35.2196955351,126.8259766898,광주광역시 광산구 비아중앙로 6,5.0
광산-비아-광산-1397,광주광역시,광산구,35.2263274657,126.8349117156,광주광역시 광산구 첨단과기로 91-23,5.0
광산-비아-광산-1379,광주광역시,광산구,35.2253522645,126.8224071719,광주광역시 광산구 아산길35번길 33,5.0
광산-비아-광산-1241,광주광역시,광산구,35.2243927969,126.8255812204,광주광역시 광산구 비아중앙로 62,5.0
광산-비아-광산-1223,광주광역시,광산구,35.22109222,126.8249852654,광주광역시 광산구 비아중앙로 24,5.0
광산-비아-광산-1216,광주광역시,광산구,35.2099712083,126.822054968,광주광역시 광산구 도천남길 124-2,5.0
광산-비아-광산-1122,광주광역시,광산구,35.2249512519,126.8325240664,광주광역시 광산구 첨단과기로 79-37,5.0
광산-비아-광산-1532,광주광역시,광산구,35.2274604739,126.825100772,광주광역시 광산구 비아중앙로 104,5.0
광산-비아-광산-1533,광주광역시,광산구,35.2187580087,126.8131256,광주광역시 광산구 임곡로 761,5.0
광산-비아-1023호,광주광역시,광산구,35.2019204163,126.8205261,광주광역시 광산구 임방울대로 468-3,5.0
광산-비아-1024호,광주광역시,광산구,35.2011326152,126.8222175535,광주광역시 광산구 왕버들로 132번길 22,5.0
광산-비아-1025호,광주광역시,광산구,35.198287717,126.8229214763,광주광역시 광산구 장덕로 137번길 39,5.0
광산-비아-1026호,광주광역시,광산구,35.198287717,126.8229214763,광주광역시 광산구 장덕로 137번길 39,5.0
광산-비아-1027호,광주광역시,광산구,35.1970285344,126.822987897,광주광역시 광산구 장덕로 137번길 17,5.0
광산-비아-1028호,광주광역시,광산구,35.1961389255,126.8232527017,광주광역시 광산구 장덕로 138,5.0
광산-비아-1029호,광주광역시,광산구,35.1961389255,126.8232527017,광주광역시 광산구 장덕로 138,5.0
광산-비아-1030호,광주광역시,광산구,35.1928273928,126.8242700456,광주광역시 광산구 임방울대로 366,5.0
광산-비아-1031호,광주광역시,광산구,35.1914062115,126.8243823561,광주광역시 광산구 임방울대로 352,5.0
광산-비아-1032호,광주광역시,광산구,35.1916415807,126.8252726542,광주광역시 광산구 임방울대로 358번길 20,5.0
광산-비아-1033호,광주광역시,광산구,35.1910202536,126.8258817209,광주광역시 광산구 장신로 143,5.0
광산-비아-1034호,광주광역시,광산구,35.1916591784,126.826919502,광주광역시 광산구 수완로 73번길 31,5.0
광산-비아-1035호,광주광역시,광산구,35.1914118202,126.8281031147,광주광역시 광산구 수완로 73번길 7,5.0
광산-비아-1036호,광주광역시,광산구,35.1914259185,126.8290207881,광주광역시 광산구 수완로 70,5.0
광산-비아-1037호,광주광역시,광산구,35.1912445486,126.8307408421,광주광역시 광산구 수완로 74번길 30-5,5.0
광산-비아-1038호,광주광역시,광산구,35.1914429424,126.8315855567,광주광역시 광산구 수완로 74번길 50-4,5.0
광산-비아-1039호,광주광역시,광산구,35.1928335142,126.8313650609,광주광역시 광산구 수완로 106번길 50-12,5.0
광산-비아-1040호,광주광역시,광산구,35.1925190521,126.8306044614,광주광역시 광산구 수완로 74번길 29-13,5.0
광산-비아-1041호,광주광역시,광산구,35.1928291064,126.8295685017,광주광역시 광산구 수완로 88,5.0
광산-비아-1042호,광주광역시,광산구,35.2019226927,126.8239741654,광주광역시 광산구 왕버들로 113-2,5.0
광산-비아-1043호,광주광역시,광산구,35.1930985712,126.8278718,광주광역시 광산구 수완로 73번길 24-28,5.0
광산-비아-1044호,광주광역시,광산구,35.1938242344,126.8323045711,광주광역시 광산구 수완로 106번길 39,5.0
광산-비아-1045호,광주광역시,광산구,35.19417572,126.8305297836,광주광역시 광산구 수완로 104,5.0
광산-비아-1046호,광주광역시,광산구,35.1944866909,126.8286712394,광주광역시 광산구 수완로 105번길 20-5,5.0
광산-비아-1047호,광주광역시,광산구,35.1948298233,126.8268246048,광주광역시 광산구 수완로 105번길 38-30,5.0
광산-비아-1048호,광주광역시,광산구,35.1961389255,126.8232527017,광주광역시 광산구 장덕로 138,5.0
광산-비아-1049호,광주광역시,광산구,35.196525401,126.8304858993,광주광역시 광산구 수완로 130,5.0
광산-비아-1050호,광주광역시,광산구,35.196525401,126.8304858993,광주광역시 광산구 수완로 130,5.0
광산-비아-1051호,광주광역시,광산구,35.1973139291,126.828709885,광주광역시 광산구 수완로 140,5.0
광산-비아-1052호,광주광역시,광산구,35.1993754056,126.8284502487,광주광역시 광산구 수완동 1139,5.0
광산-비아-1053호,광주광역시,광산구,35.1977434079,126.8265457682,광주광역시 광산구 장덕로163,5.0
광산-비아-1054호,광주광역시,광산구,35.198069277,126.8259386042,광주광역시 광산구 장덕로 155,5.0
광산-비아-1055호,광주광역시,광산구,35.1970285344,126.822987897,광주광역시 광산구 장덕로 137번길 17,5.0
광산-비아-1056호,광주광역시,광산구,35.198287717,126.8229214763,광주광역시 광산구 장덕로 137번길 39,5.0
광산-비아-1057호,광주광역시,광산구,35.198287717,126.8229214763,광주광역시 광산구 장덕로 137번길 39,5.0
광산-비아-1058호,광주광역시,광산구,35.2011326152,126.8222175535,광주광역시 광산구 왕버들로 132번길 22,5.0
광산-비아-1059호,광주광역시,광산구,35.2011326152,126.8222175535,광주광역시 광산구 왕버들로 132번길 22,5.0
광산-비아-1060호,광주광역시,광산구,35.200470092,126.8252520797,광주광역시 광산구 왕버들로132번길 11,5.0
광산-비아-1061호,광주광역시,광산구,35.2001306882,126.8292434733,광주광역시 광산구 왕버들로 172,5.0
광산-비아-1062호,광주광역시,광산구,35.1991050108,126.8273934329,광주광역시 광산구 수완동 919,5.0
광산-비아-1063호,광주광역시,광산구,35.2000374023,126.8319524855,광주광역시 광산구 왕버들로 197,5.0
광산-비아-1064호,광주광역시,광산구,35.1985540068,126.8301794905,광주광역시 광산구 왕버들로 206,5.0
광산-비아-1065호,광주광역시,광산구,35.1979328776,126.8331571328,광주광역시 광산구 왕버들로 220,5.0
광산-비아-광산-10호,광주광역시,광산구,35.1909302918,126.8284666842,광주광역시 광산구 수완로 63,
광산-비아-1221호,광주광역시,광산구,35.205047597,126.8299080111,광주광역시 광산구 상완길 128,5.0
광산-비아-1248호,광주광역시,광산구,35.20690536,126.8331423885,광주광역시 광산구 북문대로 621,5.0
광산-비아-1490호,광주광역시,광산구,35.20433044,126.8359222,광주광역시 광산구 수완동 184-1,5.0
광산-비아-1491호,광주광역시,광산구,35.20324631,126.8356103,광주광역시 광산구 수완동 184,5.0
광산-비아-1560호,광주광역시,광산구,35.2112834213,126.813859738,광주광역시 광산구 하남산단천변우로 56,5.0
광산-비아-1561호,광주광역시,광산구,35.2023870933,126.8256834,광주광역시 광산구 하완길 27,5.0
광산-신가-광산-18,광주광역시,광산구,35.1793649899,126.8136853011,광주광역시 광산구 목련로153번길 143,3.0
광산-신가-광산-485,광주광역시,광산구,35.1739731986,126.8179117891,광주광역시 광산구 임방울대로 144,4.0
광산-신가-광산-487,광주광역시,광산구,35.1776044736,126.8192251,광주광역시 광산구 하남대로 248-22,4.1
광산-신가-광산-488,광주광역시,광산구,35.1790618405,126.8188995743,광주광역시 광산구 하남대로 248-10,3.5
광산-신가-광산-489,광주광역시,광산구,35.1776044736,126.8192848437,광주광역시 광산구 하남대로 248-22,3.0
광산-신가-광산-490,광주광역시,광산구,35.1776044736,126.8192848437,광주광역시 광산구 하남대로 248-22,3.0
광산-신가-광산-491,광주광역시,광산구,35.1788760894,126.8212785335,광주광역시 광산구 목련로273번안길 30,3.0
광산-신가-광산-492,광주광역시,광산구,35.1788760894,126.8212785335,광주광역시 광산구 목련로273번안길 30,3.0
광산-신가-광산-493,광주광역시,광산구,35.1788760894,126.8212785335,광주광역시 광산구 목련로273번안길 30,3.5
광산-신가-광산-494,광주광역시,광산구,35.1783732092,126.8249139,광주광역시 광산구 목련로273번길 96,3.5
광산-신가-광산-495,광주광역시,광산구,35.1774092632,126.82488496,광주광역시 광산구 목련로273번길 77,3.0
광산-신가-광산-496,광주광역시,광산구,35.1768472231,126.8259795718,광주광역시 광산구 목련로273번길 52,3.2
광산-신가-광산-497,광주광역시,광산구,35.1766506658,126.8265650056,광주광역시 광산구 목련로 307-11,3.0
광산-신가-광산-498,광주광역시,광산구,35.1766506658,126.8265650056,광주광역시 광산구 목련로 307-11,3.5
광산-신가-광산-499,광주광역시,광산구,35.1745800476,126.8262423,광주광역시 광산구 목련로273번길 17,4.0
광산-신가-광산-500,광주광역시,광산구,35.1758292034,126.825208572,광주광역시 광산구 목련로273번길 45,4.0
광산-신가-광산-501,광주광역시,광산구,35.178408063,126.8241924,광주광역시 광산구 목련로273번안길 12,3.0
광산-신가-광산-751,광주광역시,광산구,35.1709781657,126.8183278058,광주광역시 광산구 목련로 184,3.0
광산-신가-광산-776,광주광역시,광산구,35.1739894478,126.8144239529,광주광역시 광산구 목련로153번길 49,3.0
광산-신가-광산-777,광주광역시,광산구,35.1729033178,126.815607045,광주광역시 광산구 목련로153번길 20,3.0
광산-신가-광산-778,광주광역시,광산구,35.1744476453,126.8166985789,광주광역시 광산구 목련로153번길 56,3.5
광산-신가-광산-779,광주광역시,광산구,35.1744476453,126.8166985789,광주광역시 광산구 목련로153번길 56,3.0
광산-신가-광산-780,광주광역시,광산구,35.1786983203,126.8156113048,광주광역시 광산구 목련로153번길 134,3.0
광산-신가-광산-781,광주광역시,광산구,35.1786983203,126.8156113048,광주광역시 광산구 목련로153번길 134,3.0
광산-신가-광산-782,광주광역시,광산구,35.1793649899,126.8136853011,광주광역시 광산구 목련로153번길 143,3.0
광산-신가-광산-783,광주광역시,광산구,35.1767669309,126.8141009268,광주광역시 광산구 임방울대로165번길 60,3.0
광산-신가-광산-784,광주광역시,광산구,35.1753909272,126.814398593,광주광역시 광산구 목련로153번길 79,3.0
광산-신가-광산-791,광주광역시,광산구,35.173203441,126.8246942982,광주광역시 광산구 목련로 250,3.5
광산-신가-광산-811,광주광역시,광산구,35.172587066,126.821649831,광주광역시 광산구 목련로217번길6,3.5
광산-신가-광산-824,광주광역시,광산구,35.1713141377,126.8199217209,광주광역시 광산구 목련로 202,3.0
광산-신가-광산-1189,광주광역시,광산구,35.1724018308,126.8229973794,광주광역시 광산구 목련로 234,3.0
광산-신가-광산-1191,광주광역시,광산구,35.1751244429,126.822488039,광주광역시 광산구 목련로253번길 56,3.0
광산-신가-광산-693,광주광역시,광산구,35.1823995458,126.8147334434,광주광역시 광산구 임방울대로215번길,3.0
광산-신가-광산-694,광주광역시,광산구,35.1803021431,126.8173640135,광주광역시 광산구 임방울대로213,3.0
광산-신가-광산-1092,광주광역시,광산구,35.1856826168,126.8222833773,광주광역시 광산구 수등로123번길 21,3.0
광산-신가-광산-1093,광주광역시,광산구,35.1856826168,126.8222833773,광주광역시 광산구 수등로123번길 21,3.0
광산-신가-광산-1094,광주광역시,광산구,35.1856826168,126.8222833773,광주광역시 광산구 수등로123번길 21,3.0
광산-신가-광산-1095,광주광역시,광산구,35.1861826579,126.8231247251,광주광역시 광산구 수등로123번길 75,3.0
광산-신가-광산-1096,광주광역시,광산구,35.1865813954,126.8244728858,광주광역시 광산구 수등로123번길 70,3.0
광산-신가-광산-1097,광주광역시,광산구,35.1850639739,126.8233010576,광주광역시 광산구 수등로123번길 22,3.0
광산-신가-광산-1098,광주광역시,광산구,35.18538071,126.8260691572,광주광역시 광산구 수완로9번길 35,3.0
광산-신가-광산-1099,광주광역시,광산구,35.1848028973,126.8268274336,광주광역시 광산구 수완로9번길 22-1,3.0
광산-신가-광산-1101,광주광역시,광산구,35.1850639739,126.8233010576,광주광역시 광산구 수등로142,3.0
광산-신가-광산-1102,광주광역시,광산구,35.1833310149,126.81590803,광주광역시 광산구 수등로 76번길 40,3.0
광산-신가-광산-1103,광주광역시,광산구,35.1833310149,126.81590803,광주광역시 광산구 수등로 76번길 40,3.0
광산-신가-광산-1104,광주광역시,광산구,35.1831629979,126.8178634,광주광역시 광산구 수등로76번길 7-10,3.0
광산-신가-광산-1105,광주광역시,광산구,35.1816981535,126.8173585852,광주광역시 광산구 수등로76번길 39-12,3.0
광산-신가-광산-1106,광주광역시,광산구,35.181399141,126.8218143647,광주광역시 광산구 수등로122,3.0
광산-신가-광산-1107,광주광역시,광산구,35.181595667,126.8229415493,광주광역시 광산구 하남대로261번길 26,3.0
광산-신가-광산-1108,광주광역시,광산구,35.181257016,126.8228718013,광주광역시 광산구 하남대로261번길 18,3.0
광산-신가-광산-1109,광주광역시,광산구,35.18017655,126.8226174698,광주광역시 광산구 하남대로261번길 10,3.0
광산-신가-광산-1110,광주광역시,광산구,35.1802030193,126.8187007488,광주광역시 광산구 임방울대로216번길 6-13,3.0
광산-신가-광산-1111,광주광역시,광산구,35.1820736978,126.8189460303,광주광역시 광산구 수등로94번길 30,3.0
광산-신가-광산-1112,광주광역시,광산구,35.1831371057,126.819422129,광주광역시 광산구 수등로92,3.0
광산-신가-광산-1113,광주광역시,광산구,35.181399141,126.8218143647,광주광역시 광산구 수등로110,3.0
광산-신가-광산-1441,광주광역시,광산구,35.1745800476,126.8262970472,광주광역시 광산구 목련로 273번길 23,4.0
광산-신가-광산-1442,광주광역시,광산구,35.1745800476,126.8262970472,광주광역시 광산구 목련로 273번길 23,4.0
광산-신가-광산-4,광주광역시,광산구,35.1942786916,126.8491607398,광주광역시 광산구 북문대로420번길20,3.5
광산-신가-광산-483,광주광역시,광산구,35.19084549,126.857285523,광주광역시 광산구 북문대로 420번길 192,3.0
광산-신가-광산-702,광주광역시,광산구,35.1826674392,126.8490837166,광주광역시 광산구 풍영정길 133,4.0
광산-신가-광산-727,광주광역시,광산구,35.19112778,126.8496438801,광주광역시 광산구 구촌반촌길 243-3,3.0
광산-신가-광산-728,광주광역시,광산구,35.192498054,126.8465669115,광주광역시 광산구 북문대로419번길 51,4.1
광산-신가-광산-729,광주광역시,광산구,35.1892662,126.8478311095,광주광역시 광산구 구촌반촌길 183,3.0
광산-신가-광산-747,광주광역시,광산구,35.1890367525,126.8409676642,광주광역시 광산구 신가매결길 93,3.0
광산-신가-광산-798,광주광역시,광산구,35.1916954595,126.846188623,광주광역시 광산구 북문대로419번길 73,3.0
광산-신가-광산-810,광주광역시,광산구,35.1876502397,126.845950197,광주광역시 광산구 구촌반촌길 97,3.0
광산-신가-광산-829,광주광역시,광산구,35.1847897081,126.854483791,광주광역시 광산구 풍영정길 201,3.5
광산-신가-광산-845,광주광역시,광산구,35.1981992768,126.8437341122,광주광역시 광산구 신창로162번길 39-23,4.0
광산-신가-광산-846,광주광역시,광산구,35.1996175595,126.838110969,광주광역시 광산구 신창로161번길 34,3.0
